loss,intent_acc,intent_micro_f1,intent_micro_precision,intent_micro_recall,intent_macro_f1,intent_threshold_used,slot_precision,slot_recall,slot_f1,mean_intent_slot,mean_f1,semantic_acc,mean_exit_layer,std_exit_layer,pct_full_pass,layer_savings_pct,balanced_score,min_exit_layer,ee_patience,median_exit_layer,p25_exit_layer,p75_exit_layer,normalized_flops,latency_ms_bs1,throughput_bs1,peak_mem_MB_bs1
0.01322512832820693,0.9996000799840032,0.999842594050055,0.9998950571938293,0.9997901364113326,0.777652511551728,0.5,0.9681441003845376,0.9750907089567451,0.9716049884226348,0.985602534203319,0.9857237912363449,0.8578284343131374,13.191761647670466,1.2934527397155762,0.26614677906036377,0.12054920196533203,0.7480139591582478,8,1,13.0,13.0,15.0,0.8244851029794041,26.178351673297584,38.199502110746685,2447.0703125
0.013240525715498287,0.9996000799840032,0.999842594050055,0.9998950571938293,0.9997901364113326,0.777652511551728,0.5,0.9680670228266148,0.9751314770271923,0.9715864085951622,0.9855932442895827,0.9857145013226086,0.8578284343131374,13.927614477104578,0.9520290493965149,0.2681463658809662,0.07149238586425777,0.735747432654545,8,2,14.0,14.0,15.0,0.8704759048190363,26.352009316906333,37.94777043276326,2447.0703125
0.013266018721719121,0.9996000799840032,0.999842594050055,0.9998950571938293,0.9997901364113326,0.777652511551728,0.5,0.9680265501052291,0.9750907089567451,0.9715457887361131,0.9855729343600581,0.9856941913930841,0.8572285542891421,14.659468106378725,0.7262333035469055,0.7760447859764099,0.022702153523763036,0.7234248210822412,8,3,15.0,15.0,15.0,0.9162167566486702,26.74240788910538,37.39379057214183,2447.0703125
0.01333967974967734,0.9996000799840032,0.999842594050055,0.9998950571938293,0.9997901364113326,0.777652511551728,0.5,0.9679077296641037,0.9750499408862978,0.9714657080769309,0.9855328940304671,0.985654151063493,0.8568286342731454,14.883423315336932,0.41546016931533813,0.918216347694397,0.00777180989583337,0.7196022410896618,8,4,15.0,15.0,15.0,0.9302139572085583,26.627899543382227,37.55459563646009,2447.0703125
0.013362313267408898,0.9996000799840032,0.999842594050055,0.9998950571938293,0.9997901364113326,0.777652511551728,0.5,0.9680252560003237,0.9750499408862978,0.9715249004793239,0.9855624902316635,0.9856837472646895,0.8572285542891421,14.96520695860828,0.1832735687494278,0.9652069807052612,0.002319526672363237,0.7183265533372927,8,5,15.0,15.0,15.0,0.9353254349130176,26.178215304389596,38.199701101561296,2447.0703125
0.013202575132560979,0.9996000799840032,0.999842594050055,0.9998950571938293,0.9997901364113326,0.777652511551728,0.5,0.9683060109289617,0.975253781238534,0.9717674777592722,0.9856837788716377,0.9858050359046636,0.8584283143371326,13.9126174765047,0.8469727039337158,0.2671465575695038,0.07249215443929036,0.7361399844486161,11,1,14.0,13.0,15.0,0.8695385922815436,26.70318477321416,37.448716641585584,2447.0703125
0.013255562213920474,0.9996000799840032,0.999842594050055,0.9998950571938293,0.9997901364113326,0.777652511551728,0.5,0.9680265501052291,0.9750907089567451,0.9715457887361131,0.9855729343600581,0.9856941913930841,0.8574285142971406,14.645670865826835,0.5762167572975159,0.6972605586051941,0.02362194061279299,0.7236947598560983,11,2,15.0,14.0,15.0,0.9153544291141772,26.0643103858456,38.36663948504299,2447.0703125
0.013341639249770791,0.9996000799840032,0.999842594050055,0.9998950571938293,0.9997901364113326,0.777652511551728,0.5,0.9679077296641037,0.9750499408862978,0.9714657080769309,0.9855328940304671,0.985654151063493,0.8568286342731454,14.948410317936412,0.2212192863225937,0.9484103322029114,0.003439331054687522,0.7185191213793752,11,3,15.0,15.0,15.0,0.9342756448710257,27.023936295881867,37.00423169486188,2447.0703125
0.013358622553483836,0.9996000799840032,0.999842594050055,0.9998950571938293,0.9997901364113326,0.777652511551728,0.5,0.9680252560003237,0.9750499408862978,0.9715249004793239,0.9855624902316635,0.9856837472646895,0.8572285542891421,15.0,0.0,1.0,0.0,0.7177466716692018,11,4,15.0,15.0,15.0,0.9375,26.075451192446053,38.35024723521163,2447.0703125
0.013359676164775021,0.9996000799840032,0.999842594050055,0.9998950571938293,0.9997901364113326,0.777652511551728,0.5,0.9680252560003237,0.9750499408862978,0.9715249004793239,0.9855624902316635,0.9856837472646895,0.8572285542891421,15.0,0.0,1.0,0.0,0.7177466716692018,11,5,15.0,15.0,15.0,0.9375,26.23946745879948,38.11052955133993,2447.0703125
0.013190555217666194,0.9996000799840032,0.999842594050055,0.9998950571938293,0.9997901364113326,0.777652511551728,0.5,0.9682655332928557,0.9752130131680867,0.9717268554251126,0.9856634677045579,0.9857847247375838,0.8584283143371326,14.215756848630274,0.521957516670227,0.2673465311527252,0.05228290557861326,0.7310825944416769,13,1,14.0,14.0,15.0,0.8884848030393921,26.88880213536322,37.19020263401153,2447.0703125
0.013283151050061792,0.9996000799840032,0.999842594050055,0.9998950571938293,0.9997901364113326,0.777652511551728,0.5,0.967906430855154,0.9750091728158506,0.9714448190422033,0.9855224495131032,0.9856437065461292,0.856628674265147,14.948410317936412,0.2212192863225937,0.9484103322029114,0.003439331054687522,0.7184765182484345,13,2,15.0,15.0,15.0,0.9342756448710257,26.830461178906262,37.27107012182803,2447.0703125
0.013358622553483836,0.9996000799840032,0.999842594050055,0.9998950571938293,0.9997901364113326,0.777652511551728,0.5,0.9680252560003237,0.9750499408862978,0.9715249004793239,0.9855624902316635,0.9856837472646895,0.8572285542891421,15.0,0.0,1.0,0.0,0.7177466716692018,13,3,15.0,15.0,15.0,0.9375,26.963587710633874,37.08705275914084,2447.0703125
0.013359676164775021,0.9996000799840032,0.999842594050055,0.9998950571938293,0.9997901364113326,0.777652511551728,0.5,0.9680252560003237,0.9750499408862978,0.9715249004793239,0.9855624902316635,0.9856837472646895,0.8572285542891421,15.0,0.0,1.0,0.0,0.7177466716692018,13,4,15.0,15.0,15.0,0.9375,26.641943491995335,37.53479922740822,2447.0703125
0.013359676164775021,0.9996000799840032,0.999842594050055,0.9998950571938293,0.9997901364113326,0.777652511551728,0.5,0.9680252560003237,0.9750499408862978,0.9715249004793239,0.9855624902316635,0.9856837472646895,0.8572285542891421,15.0,0.0,1.0,0.0,0.7177466716692018,13,5,15.0,15.0,15.0,0.9375,26.8182928673923,37.28798119047597,2447.0703125
0.013255328743317992,0.9996000799840032,0.999842594050055,0.9998950571938293,0.9997901364113326,0.777652511551728,0.5,0.9680265501052291,0.9750907089567451,0.9715457887361131,0.9855729343600581,0.9856941913930841,0.8570285942811438,15.0,0.0,1.0,0.0,0.7177092906997008,15,1,15.0,15.0,15.0,0.9375,26.632637553848326,37.547914583304326,2447.0703125
0.013359676164775021,0.9996000799840032,0.999842594050055,0.9998950571938293,0.9997901364113326,0.777652511551728,0.5,0.9680252560003237,0.9750499408862978,0.9715249004793239,0.9855624902316635,0.9856837472646895,0.8572285542891421,15.0,0.0,1.0,0.0,0.7177466716692018,15,2,15.0,15.0,15.0,0.9375,26.37116147670895,37.92021071514812,2447.0703125
0.013359676164775021,0.9996000799840032,0.999842594050055,0.9998950571938293,0.9997901364113326,0.777652511551728,0.5,0.9680252560003237,0.9750499408862978,0.9715249004793239,0.9855624902316635,0.9856837472646895,0.8572285542891421,15.0,0.0,1.0,0.0,0.7177466716692018,15,3,15.0,15.0,15.0,0.9375,26.994215161539614,37.044974044096826,2447.0703125
0.013359676164775021,0.9996000799840032,0.999842594050055,0.9998950571938293,0.9997901364113326,0.777652511551728,0.5,0.9680252560003237,0.9750499408862978,0.9715249004793239,0.9855624902316635,0.9856837472646895,0.8572285542891421,15.0,0.0,1.0,0.0,0.7177466716692018,15,4,15.0,15.0,15.0,0.9375,26.451493543572724,37.805048639417315,2447.0703125
0.013359676164775021,0.9996000799840032,0.999842594050055,0.9998950571938293,0.9997901364113326,0.777652511551728,0.5,0.9680252560003237,0.9750499408862978,0.9715249004793239,0.9855624902316635,0.9856837472646895,0.8572285542891421,15.0,0.0,1.0,0.0,0.7177466716692018,15,5,15.0,15.0,15.0,0.9375,26.227355003356934,38.128129957138505,2447.0703125
