failed,seed,loss,intent_acc,intent_micro_f1,intent_micro_precision,intent_micro_recall,intent_macro_f1,intent_threshold_used,slot_precision,slot_recall,slot_f1,mean_intent_slot,mean_f1,semantic_acc,mean_exit_layer,std_exit_layer,pct_full_pass,layer_savings_pct,balanced_score,train_wall_time_sec,peak_gpu_mem_MB,num_unfrozen_layers,num_layers,est_train_flops_per_sample,est_inference_flops_per_sample,unfrozen_ratio,error
False,44,0.013779191104612445,0.9992001599680064,0.9997901584303851,0.9996852706672262,0.9998950682056663,0.7776135175828274,0.39999999999999997,0.969503057794338,0.9759060703656895,0.9726940268183665,0.9859470933931864,0.9862420926243758,0.8622275544891022,14.948410034179688,0.2212192863225937,0.9484103322029114,0.003439331054687522,0.7196259148079881,11662.244805235881,8497.08056640625,6.0,16.0,161061273600.0,161061273600.0,0.4,
False,42,0.013568177538000221,0.9996000799840032,0.9998950792151925,0.9997901804448175,1.0,0.777695601620684,0.15,0.9675736869769135,0.975620693872559,0.971580528602168,0.9855903042930856,0.9857378039086803,0.855628874225155,14.949009895324707,0.21999891102313995,0.9490101933479309,0.0033993403116862053,0.7182900848953236,12283.191166737117,9021.751953125,8.0,16.0,161061273600.0,161061273600.0,0.5,
False,43,0.013545043549788933,0.9998000399920016,0.9999475368553591,0.9998950792151925,1.0,0.7777359909740504,0.1,0.9689586790238375,0.9760691426474785,0.9725009139282668,0.9861504769601341,0.986224225391813,0.8614277144571085,14.949210166931152,0.21959024667739868,0.9492101669311523,0.003385988871256518,0.7196281084547896,11659.492524910718,9046.919921875,8.0,16.0,161061273600.0,161061273600.0,0.5,
False,44,0.013499854041339522,0.9996000799840032,0.999842594050055,0.9998950571938293,0.9997901364113326,0.7776544020857565,0.6,0.9682494741951141,0.9759468384361368,0.9720829188069763,0.9858414993954898,0.9859627564285156,0.8584283143371326,14.948610305786133,0.22081342339515686,0.9486103057861328,0.0034259796142578347,0.7189128708733209,10531.967017449904,9042.48681640625,8.0,16.0,161061273600.0,161061273600.0,0.5,
False,42,0.013569083181791008,0.9996000799840032,0.9998950792151925,0.9997901804448175,1.0,0.7776970284237726,0.25,0.9671760045274477,0.9754168535203229,0.9712789493981774,0.9854395146910904,0.9855870143066849,0.8548290341931614,14.949009895324707,0.21999891102313995,0.9490101933479309,0.0033993403116862053,0.7180924194884261,8233.22363750171,9586.705078125,10.0,16.0,161061273600.0,161061273600.0,0.6,
False,43,0.013299898351650512,1.0,1.0,1.0,1.0,0.7777777777777778,0.65,0.9688246487712053,0.9755391577316646,0.9721703095799139,0.986085154789957,0.986085154789957,0.8602279544091181,14.949009895324707,0.21999891102313995,0.9490101933479309,0.0033993403116862053,0.7194167146572346,9444.059317110572,9592.43994140625,10.0,16.0,161061273600.0,161061273600.0,0.6,
False,44,0.013431289280235589,1.0,1.0,1.0,1.0,0.7777777777777778,0.9,0.9681203980904604,0.9755799258021118,0.9718358478689058,0.9859179239344529,0.9859179239344529,0.857628474305139,14.948410034179688,0.2212192863225937,0.9484103322029114,0.003439331054687522,0.7188650086083129,10065.449899483938,9590.09619140625,10.0,16.0,161061273600.0,161061273600.0,0.6,
False,42,0.013313144544911639,0.9998000399920016,0.9999475368553591,0.9998950792151925,1.0,0.7777359909740504,0.15,0.967889351720791,0.9757022300134535,0.9717800877050512,0.9857900638485264,0.9858638122802051,0.857628474305139,14.949009895324707,0.21999891102313995,0.9490101933479309,0.0033993403116862053,0.7187814950066012,9743.113755399827,10027.22216796875,11.0,16.0,161061273600.0,161061273600.0,0.7,
False,43,0.01334065722974152,0.9998000399920016,0.9999475313500183,1.0,0.9998950682056663,0.77773605374056,0.65,0.9682681021572833,0.9752945493089812,0.971768624583638,0.9857843322878198,0.9858580779668282,0.8590281943611278,14.948410034179688,0.2212192863225937,0.9484103322029114,0.003439331054687522,0.719070003125205,10119.154853658285,10030.22412109375,11.0,16.0,161061273600.0,161061273600.0,0.7,
False,44,0.013526897954561311,1.0,1.0,1.0,1.0,0.7777777777777778,0.6,0.9683959210100356,0.975620693872559,0.9719948823135193,0.9859974411567596,0.9859974411567596,0.8580283943211358,14.948410034179688,0.2212192863225937,0.9484103322029114,0.003439331054687522,0.7189648719170889,10482.648641036358,10019.84619140625,11.0,16.0,161061273600.0,161061273600.0,0.7,
False,42,0.01326278888083875,0.9998000399920016,0.9999475368553591,0.9998950792151925,1.0,0.7777373884244114,0.2,0.967644084934277,0.9753760854498756,0.9714947009379947,0.9856473704649982,0.9857211188966769,0.855628874225155,14.949009895324707,0.21999891102313995,0.9490101933479309,0.0033993403116862053,0.7183459016447222,10313.956423355266,10963.59716796875,13.0,16.0,161061273600.0,161061273600.0,0.8,
False,43,0.013459166297101425,0.9998000399920016,0.9999475313500183,1.0,0.9998950682056663,0.7777373590396508,0.85,0.9683541742543806,0.9755391577316646,0.9719333874898456,0.9858667137409236,0.9859404594199319,0.8584283143371326,14.949009895324707,0.21999891102313995,0.9490101933479309,0.0033993403116862053,0.7189606247979317,10379.904954554979,10961.16162109375,13.0,16.0,161061273600.0,161061273600.0,0.8,
False,44,0.013331367558966682,1.0,1.0,1.0,1.0,0.7777777777777778,0.2,0.9687196503722888,0.9759468384361368,0.9723198147884894,0.9861599073942446,0.9861599073942446,0.8600279944011198,14.948410034179688,0.2212192863225937,0.9484103322029114,0.003439331054687522,0.7194054084924569,10362.626502059866,10960.15869140625,13.0,16.0,161061273600.0,161061273600.0,0.8,
False,42,0.013367240451108561,0.9996000799840032,0.9998950682056663,0.9998950682056663,0.9998950682056663,0.7776942669368325,0.65,0.968126845447559,0.9757837661543479,0.9719402257776334,0.9857701528808183,0.9859176469916499,0.8584283143371326,14.948610305786133,0.22081342339515686,0.9486103057861328,0.0034259796142578347,0.7189015935141044,10320.914511161856,11441.44091796875,14.0,16.0,161061273600.0,161061273600.0,0.9,
False,43,0.013648084641108624,0.9996000799840032,0.9998950682056663,0.9998950682056663,0.9998950682056663,0.7776942669368325,0.35,0.9682301995224413,0.9753353173794285,0.9717697713148382,0.9856849256494207,0.9858324197602523,0.8582283543291341,14.948410034179688,0.2212192863225937,0.9484103322029114,0.003439331054687522,0.7188436325647627,10152.731873408426,11423.44287109375,14.0,16.0,161061273600.0,161061273600.0,0.9,
False,44,0.013478615950043023,1.0,1.0,1.0,1.0,0.7777777777777778,0.95,0.9684414953876032,0.9758245342247951,0.9721189968524724,0.9860594984262362,0.9860594984262362,0.8580283943211358,14.948810577392578,0.220406636595726,0.9488102197647095,0.003412628173828147,0.7189737105142432,10449.213913105894,11421.93994140625,14.0,16.0,161061273600.0,161061273600.0,0.9,
True,42,,,,,,,,,,,,,,,,,,,,,,,,,1.0,"CUDA out of memory. Tried to allocate 32.00 MiB. GPU 0 has a total capacity of 31.36 GiB of which 26.69 MiB is free. Including non-PyTorch memory, this process has 13.33 GiB memory in use. Process 3085745 has 17.98 GiB memory in use. Of the allocated memory 11.97 GiB is allocated by PyTorch, and 780.82 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://docs.pytorch.org/docs/stable/notes/cuda.html#optimizing-memory-usage-with-pytorch-cuda-alloc-conf)"
True,43,,,,,,,,,,,,,,,,,,,,,,,,,1.0,"CUDA out of memory. Tried to allocate 32.00 MiB. GPU 0 has a total capacity of 31.36 GiB of which 6.69 MiB is free. Including non-PyTorch memory, this process has 13.35 GiB memory in use. Process 3085745 has 17.98 GiB memory in use. Of the allocated memory 12.01 GiB is allocated by PyTorch, and 761.76 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://docs.pytorch.org/docs/stable/notes/cuda.html#optimizing-memory-usage-with-pytorch-cuda-alloc-conf)"
True,44,,,,,,,,,,,,,,,,,,,,,,,,,1.0,"CUDA out of memory. Tried to allocate 32.00 MiB. GPU 0 has a total capacity of 31.36 GiB of which 20.69 MiB is free. Including non-PyTorch memory, this process has 13.33 GiB memory in use. Process 3085745 has 17.98 GiB memory in use. Of the allocated memory 11.96 GiB is allocated by PyTorch, and 803.14 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://docs.pytorch.org/docs/stable/notes/cuda.html#optimizing-memory-usage-with-pytorch-cuda-alloc-conf)"
