failed,seed,loss,intent_acc,intent_micro_f1,intent_micro_precision,intent_micro_recall,intent_macro_f1,intent_threshold_used,slot_precision,slot_recall,slot_f1,mean_intent_slot,mean_f1,semantic_acc,mean_exit_layer,std_exit_layer,pct_full_pass,layer_savings_pct,balanced_score,train_wall_time_sec,peak_gpu_mem_MB,num_unfrozen_layers,num_layers,est_train_flops_per_sample,est_inference_flops_per_sample,experiment,intent_loss_fn,unfrozen_ratio,min_unfrozen_ratio_floor,ee_patience_decay,exit_logit_smoothing,use_freq_exit,require_joint_stability,min_exit_layer,ee_patience
False,43,0.003929255043241786,0.9965017491254373,0.9985409205464916,0.9986733881666224,0.9984084880636604,0.8987171757338693,0.85,0.9963277484507689,0.9974724264705882,0.9968997588701343,0.9967007539977858,0.997720339708313,0.9795102448775612,9.001998901367188,0.06321393698453903,0.0,0.39986673990885413,0.8442493436174352,4939.1565808421,12106.7724609375,12,16,161061273600.0,100663296000.0,B3_pabee,bce,0.7566455605042577,0.0,0.07697990982879299,True,False,False,4.0,
False,44,0.004493127344987834,0.9965017491254373,0.9986740917528507,0.9984093319194062,0.9989389920424403,0.8988280898182985,0.44999999999999996,0.9954102122776821,0.9966681985294118,0.9960388081979448,0.996270278661691,0.9973564499753977,0.9765117441279361,9.0,0.0,0.0,0.4,0.8435919860570679,5238.283513137139,12115.5888671875,12,16,161061273600.0,100663296000.0,B3_pabee,bce,0.7566455605042577,0.0,0.07697990982879299,True,False,False,4.0,
False,42,0.004654700899892301,0.9960019990004998,0.9982756333731264,0.9984080657999469,0.9981432360742706,0.8985019548617036,0.95,0.996212555950878,0.9972426470588235,0.9967273353620025,0.9963646671812512,0.9975014843675645,0.9770114942528736,9.005496978759766,0.12833458185195923,0.0,0.39963353474934893,0.843486653329953,5186.542236474808,12106.771484375,12,16,161061273600.0,100663296000.0,B4_pabee_joint,bce,0.7566455605042577,0.0,0.07697990982879299,True,False,True,4.0,
False,43,0.0039557568864355165,0.9965017491254373,0.9985416942860931,0.9981447124304267,0.9989389920424403,0.8987393601090629,0.5499999999999999,0.9959853177334251,0.9975873161764706,0.9967856732866491,0.9966437112060432,0.997663683786371,0.9795102448775612,9.006996154785156,0.1547611802816391,0.0,0.3995335896809896,0.8441518920799835,4502.931487782858,12106.7705078125,12,16,161061273600.0,100663296000.0,B4_pabee_joint,bce,0.7566455605042577,0.0,0.07697990982879299,True,False,True,4.0,
False,44,0.004495344647791689,0.9965017491254373,0.9986740917528507,0.9984093319194062,0.9989389920424403,0.8988280898182985,0.44999999999999996,0.9954102122776821,0.9966681985294118,0.9960388081979448,0.996270278661691,0.9973564499753977,0.9765117441279361,9.000499725341797,0.0223550908267498,0.0,0.39996668497721355,0.8435836573013713,5264.754453505855,12115.5888671875,12,16,161061273600.0,100663296000.0,B4_pabee_joint,bce,0.7566455605042577,0.0,0.07697990982879299,True,False,True,4.0,
False,42,0.004611317119357061,0.9960019990004998,0.9984089101034208,0.9981442205726405,0.9986737400530504,0.8986224925683525,0.6,0.9959834748680284,0.9971277573529411,0.9965552876334826,0.9962786433169912,0.9974820988684516,0.9770114942528736,14.000499725341797,0.0223550908267498,0.0004997501382604241,0.06663335164388018,0.7602317611788076,5330.319517811295,12106.771484375,12,16,161061273600.0,150994944000.0,M1_frequency_unaware,bce,0.7566455605042577,0.0,0.07697990982879299,True,False,True,,
False,43,0.003970543056424054,0.9930034982508745,0.9980140341586125,0.9962992334126355,0.9997347480106101,0.8983448001557651,0.7,0.9964425063116823,0.9975873161764706,0.9970145826156848,0.9950090404332796,0.9975143083871486,0.9765117441279361,14.005996704101562,0.07722705602645874,0.00599700165912509,0.0662668863932292,0.7591486969959441,4670.078438452445,12106.7705078125,12,16,161061273600.0,150994944000.0,M1_frequency_unaware,bce,0.7566455605042577,0.0,0.07697990982879299,True,False,True,,
False,44,0.004694334737039579,0.9975012493753124,0.9988062077198567,0.998938710533298,0.9986737400530504,0.8989541438891677,0.95,0.995639201285288,0.9967830882352942,0.996210816396831,0.9968560328860716,0.9975085120583438,0.9780109945027486,14.000999450683594,0.031606968492269516,0.0009995002765208483,0.0666000366210937,0.7608797108830028,5261.11765873665,12115.5888671875,12,16,161061273600.0,150994944000.0,M1_frequency_unaware,bce,0.7566455605042577,0.0,0.07697990982879299,True,False,True,,
False,42,0.004216069342098681,0.9965017491254373,0.9985416942860931,0.9981447124304267,0.9989389920424403,0.8987257625954653,0.75,0.995754446356856,0.9970128676470589,0.996383259658993,0.9964425043922152,0.9974624769725431,0.9770114942528736,14.544727325439453,0.49811989068984985,0.544727623462677,0.03035151163736982,0.751306320740684,4773.677801718004,12106.771484375,12,16,161061273600.0,161061273600.0,M4_full_method,bce,0.7566455605042577,0.0,0.07697990982879299,True,True,True,,
False,43,0.004068020529860901,0.9965017491254373,0.9985416942860931,0.9981447124304267,0.9989389920424403,0.8987299609185969,0.49999999999999994,0.9959834748680284,0.9971277573529411,0.9965552876334826,0.9965285183794599,0.9975484909597878,0.9775112443778111,14.544727325439453,0.49811989068984985,0.544727623462677,0.03035151163736982,0.7514277742624828,4149.214781112038,12106.7705078125,12,16,161061273600.0,161061273600.0,M4_full_method,bce,0.7566455605042577,0.0,0.07697990982879299,True,True,True,,
False,44,0.004911090331339923,0.9965017491254373,0.9986740917528507,0.9984093319194062,0.9989389920424403,0.8988381263508088,0.44999999999999996,0.9957534718237117,0.9967830882352942,0.9962680140093013,0.9963848815673693,0.997471052881076,0.9760119940029985,14.544727325439453,0.49811989068984985,0.544727623462677,0.03035151163736982,0.7511085646678424,5114.978848120198,12115.5888671875,12,16,161061273600.0,161061273600.0,M4_full_method,bce,0.7566455605042577,0.0,0.07697990982879299,True,True,True,,
