failed,seed,loss,intent_acc,intent_micro_f1,intent_micro_precision,intent_micro_recall,intent_macro_f1,intent_threshold_used,slot_precision,slot_recall,slot_f1,mean_intent_slot,mean_f1,semantic_acc,mean_exit_layer,std_exit_layer,pct_full_pass,layer_savings_pct,balanced_score,train_wall_time_sec,peak_gpu_mem_MB,num_unfrozen_layers,num_layers,est_train_flops_per_sample,est_inference_flops_per_sample,experiment,use_freq_exit,intent_loss_fn,ee_patience_decay,exit_logit_smoothing,require_joint_stability,unfrozen_ratio,min_unfrozen_ratio_floor
False,43,0.0029878762954479296,0.9992001599680064,0.9997901804448175,0.9995804489196559,1.0,0.7776120357148409,0.25,0.9972712092208691,0.9982469729707693,0.9977588525324966,0.9984795062502515,0.998774516488657,0.9862027594481104,26.39352035522461,0.7493396997451782,0.5230953693389893,0.022462209065755245,0.7523097812686271,11149.108430820983,13777.87060546875,21,28,158544691200.0,152882380800.0,E3_no_depth_adaptive_patience,True,bce,0.0,True,True,0.7566455605042577,0.0
False,44,0.0028126579990393643,0.9988002399520096,0.999685303681947,0.9993708053691275,1.0,0.7775311381458724,0.25,0.9975964476310751,0.9983285091116637,0.9979623441193252,0.9983812920356674,0.9988238239006361,0.9870025994801039,26.39232063293457,0.7491682171821594,0.5218956470489502,0.022506643224645573,0.7523732086629441,11135.436048248783,13779.298828125,21,28,158544691200.0,152882380800.0,E3_no_depth_adaptive_patience,True,bce,0.0,True,True,0.7566455605042577,0.0
False,42,0.0030520652960262487,0.9992001599680064,0.9997901584303851,0.9996852706672262,0.9998950682056663,0.7776135175828274,0.7999999999999999,0.9973116089613034,0.9981654368298748,0.997738340226981,0.9984692500974937,0.998764249328683,0.9862027594481104,26.392921447753906,0.7492542266845703,0.5224955081939697,0.02248439082392939,0.7523127599181771,9683.921068663709,13747.046875,21,28,158544691200.0,152882380800.0,E4_no_exit_logit_smoothing,True,bce,0.07697990982879299,False,True,0.7566455605042577,0.0
False,43,0.0030275272800240846,0.9992001599680064,0.9997901804448175,0.9995804489196559,1.0,0.7776120357148409,0.15,0.9967430688433824,0.9981246687594276,0.997433390369103,0.9983167751685547,0.9986117854069603,0.9850029994001199,26.393720626831055,0.7493681311607361,0.5232953429222107,0.022454791598849777,0.7520272921218784,11092.47642338369,13777.87060546875,21,28,158544691200.0,152882380800.0,E4_no_exit_logit_smoothing,True,bce,0.07697990982879299,False,True,0.7566455605042577,0.0
False,44,0.0028097190056963206,0.9988002399520096,0.999685303681947,0.9993708053691275,1.0,0.7775311381458724,0.3,0.997555809027212,0.9983285091116637,0.9979420094952829,0.9983711247236462,0.998813656588615,0.9868026394721056,26.39232063293457,0.7491682171821594,0.5218956470489502,0.022506643224645573,0.7523306748333392,11013.291315279901,13779.298828125,21,28,158544691200.0,152882380800.0,E4_no_exit_logit_smoothing,True,bce,0.07697990982879299,False,True,0.7566455605042577,0.0
False,42,0.8129574463199883,0.3165366926614677,0.6858142122833978,0.6927523819719517,0.6790136411332633,0.5194797611105604,0.7,0.3836788978311281,0.4586815606017367,0.41784116019534656,0.36718892642840717,0.5518276862393722,0.029994001199760048,26.7718448638916,0.5927353501319885,0.8408318161964417,0.008450190226236942,0.2410292771547946,4717.893620640971,6628.4658203125,0,28,158544691200.0,158544691200.0,E5_fully_frozen_backbone,True,bce,0.07697990982879299,True,True,0.0,0.0
False,43,0.9221786728587014,0.29214157168566285,0.6875247524752475,0.6507966260543581,0.7286463798530954,0.5348905060469242,0.65,0.3305944900918318,0.44616576297443844,0.379782416323981,0.33596199400482196,0.5336535843996142,0.02979404119176165,26.781843185424805,0.5842929482460022,0.8480303883552551,0.008079882021303497,0.2290346463492806,4727.540958778933,6631.11767578125,0,28,158544691200.0,158544691200.0,E5_fully_frozen_backbone,True,bce,0.07697990982879299,True,True,0.0,0.0
False,44,1.0072844787337147,0.2861427714457109,0.649412260819145,0.652473254951806,0.646379853095488,0.4912639207165161,0.7,0.31314656377565286,0.4566023890089282,0.3715067584376814,0.3288247649416961,0.5104595096284132,0.03259348130373925,26.761247634887695,0.5968132019042969,0.8310337662696838,0.008842680189344643,0.22218707514890057,4722.425600147806,6631.93505859375,0,28,158544691200.0,158544691200.0,E5_fully_frozen_backbone,True,bce,0.07697990982879299,True,True,0.0,0.0
False,42,0.002914309598281035,0.9992001599680064,0.9997901584303851,0.9996852706672262,0.9998950682056663,0.7776135175828274,0.7999999999999999,0.9974335994785726,0.9982062049003221,0.9978197526336166,0.9985099563008115,0.9988049555320009,0.9866026794641072,26.39232063293457,0.7491682171821594,0.5218956470489502,0.022506643224645573,0.7524084835723849,10938.176352491137,13747.046875,21,28,158544691200.0,152882380800.0,E6_single_task_exit,True,bce,0.07697990982879299,True,False,0.7566455605042577,0.0
False,43,0.003013919844556549,0.9992001599680064,0.9997901804448175,0.9995804489196559,1.0,0.7776120357148409,0.25,0.9972709869251761,0.9981654368298748,0.997718011409943,0.9984590856889747,0.9987540959273802,0.9858028394321136,26.39232063293457,0.7491682171821594,0.5218956470489502,0.022506643224645573,0.752235800664831,10391.987372937147,13777.87060546875,21,28,158544691200.0,152882380800.0,E6_single_task_exit,True,bce,0.07697990982879299,True,False,0.7566455605042577,0.0
False,44,0.002814008742958618,0.9988002399520096,0.999685303681947,0.9993708053691275,1.0,0.7775311381458724,0.25,0.9975557094553306,0.9982877410412165,0.9979215910017116,0.9983609154768607,0.9988034473418292,0.9868026394721056,26.392122268676758,0.7491394281387329,0.5216956734657288,0.022513990049009003,0.7523299592277336,10344.298550386913,13779.298828125,21,28,158544691200.0,152882380800.0,E6_single_task_exit,True,bce,0.07697990982879299,True,False,0.7566455605042577,0.0
