failed,seed,loss,intent_acc,intent_micro_f1,intent_micro_precision,intent_micro_recall,intent_macro_f1,intent_threshold_used,slot_precision,slot_recall,slot_f1,mean_intent_slot,mean_f1,semantic_acc,mean_exit_layer,std_exit_layer,pct_full_pass,layer_savings_pct,balanced_score,train_wall_time_sec,peak_gpu_mem_MB,num_unfrozen_layers,num_layers,est_train_flops_per_sample,est_inference_flops_per_sample,unfrozen_ratio
False,42,0.005398185967293335,0.9945027486256871,0.998143728453991,0.9978791092258749,0.9984084880636604,0.8983675989012869,0.49999999999999994,0.9974741676234213,0.9981617647058824,0.9978178477087402,0.9961602981672136,0.9979807880813656,0.9880059970014993,25.102449417114258,0.730067789554596,0.044477760791778564,0.0702796512179904,0.763017133812845,5918.702459405176,15810.19873046875,17,28,158544691200.0,147220070400.0,0.6
False,43,0.005258085659985241,0.9955022488755623,0.9982751757993896,0.9986726838332891,0.9978779840848806,0.8984851160615038,0.7999999999999999,0.9963285910968334,0.9977022058823529,0.9970149253731343,0.9962585871243483,0.997645050586262,0.9870064967516242,25.08245849609375,0.7132300734519958,0.03598200902342796,0.07102005570023151,0.7632182505846169,4744.590155781712,15811.8212890625,17,28,158544691200.0,147220070400.0,0.6
False,44,0.005171721902735294,0.9955022488755623,0.9982760907041507,0.998143728453991,0.9984084880636604,0.8984868348565376,0.65,0.9978185993111366,0.9985064338235294,0.998162398070518,0.9968323234730401,0.9982192443873343,0.9905047476261869,25.082958221435547,0.7149226665496826,0.03698150813579559,0.07100154735423903,0.7640568221232994,5949.886372576933,15811.3837890625,17,28,158544691200.0,147220070400.0,0.6
False,42,0.005300868896951165,0.9945027486256871,0.998143728453991,0.9978791092258749,0.9984084880636604,0.8983677579906264,0.49999999999999994,0.9969011821416275,0.9979319852941176,0.9974163173910547,0.9959595330083709,0.9977800229225229,0.9875062468765617,25.08545684814453,0.7170727849006653,0.03798101097345352,0.0709090056242766,0.7630243310997182,6060.656188080087,16485.44482421875,20,28,158544691200.0,147220070400.0,0.7
False,43,0.005435871893300701,0.9945027486256871,0.9980108738894046,0.9978785468045611,0.9981432360742706,0.8982687211063706,0.49999999999999994,0.9974738775978872,0.998046875,0.9977602940331937,0.9961315213294404,0.9978855839612991,0.9875062468765617,25.084957122802734,0.7181772589683533,0.03848075866699219,0.07092751397026908,0.7630553484459105,6086.995496685617,16487.3984375,20,28,158544691200.0,147220070400.0,0.7
False,44,0.00506930087938389,0.9960019990004998,0.9984084880636604,0.9984084880636604,0.9984084880636604,0.8986000940733894,0.5499999999999999,0.9977043158861341,0.9986213235294118,0.9981626090950849,0.9970823040477923,0.9982855485793727,0.9910044977511244,25.082958221435547,0.7149226665496826,0.03698150813579559,0.07100154735423903,0.7643232732337778,5333.427520147059,16485.7548828125,20,28,158544691200.0,147220070400.0,0.7
False,42,0.005341873960838508,0.9960019990004998,0.9984084880636604,0.9984084880636604,0.9984084880636604,0.8986044021666812,0.5499999999999999,0.9977035250889884,0.9982766544117647,0.9979900074656864,0.9969960032330931,0.9981992477646735,0.9905047476261869,25.08545684814453,0.7177697420120239,0.03848075866699219,0.0709090056242766,0.7641786125726248,5366.434979593847,16935.60888671875,22,28,158544691200.0,147220070400.0,0.8
False,43,0.005045406315944146,0.9945027486256871,0.9980103461997613,0.9981427434332715,0.9978779840848806,0.8982720101815653,0.75,0.9977032613688562,0.9981617647058824,0.9979324603721571,0.9962176044989222,0.9979714032859592,0.9885057471264368,25.088455200195312,0.7194940447807312,0.039480261504650116,0.0707979555483218,0.7632443137215639,6218.8326438260265,16937.78125,22,28,158544691200.0,147220070400.0,0.8
False,44,0.005112020174190736,0.9955022488755623,0.9982756333731264,0.9984080657999469,0.9981432360742706,0.8984813305584375,0.7,0.9977037887485649,0.9983915441176471,0.9980475479499255,0.9967748984127438,0.998161590661526,0.9895052473763118,25.080459594726562,0.7113529443740845,0.035482257604599,0.07109408908420134,0.7638656440743629,6697.229327450041,16935.9189453125,22,28,158544691200.0,147220070400.0,0.8
False,42,0.00486094908361171,0.9940029985007496,0.9978791092258749,0.9973502914679385,0.9984084880636604,0.8981422569775666,0.5499999999999999,0.9977043158861341,0.9986213235294118,0.9981626090950849,0.9960828037979172,0.9980208591604799,0.9890054972513743,25.08245849609375,0.7139307856559753,0.03648176044225693,0.07102005570023151,0.7632622277156776,6455.643647937104,17610.85498046875,25,28,158544691200.0,147220070400.0,0.9
False,43,0.005802527075379241,0.991504247876062,0.9972166998011929,0.9965562913907284,0.9978779840848806,0.8975693271589211,0.5499999999999999,0.9960991280403855,0.9974724264705882,0.9967853042479907,0.9941447760620263,0.9970010020245919,0.9830084957521239,25.083457946777344,0.7159128785133362,0.03748125955462456,0.07098303900824654,0.761048983771453,5538.675615275744,17616.7431640625,25,28,158544691200.0,147220070400.0,0.9
False,44,0.004728557138339212,0.9965017491254373,0.9985409205464916,0.9986733881666224,0.9984084880636604,0.8987182973830821,0.7999999999999999,0.9977032613688562,0.9981617647058824,0.9979324603721571,0.9972171047487972,0.9982366904593243,0.9900049975012494,25.081459045410156,0.7126437425613403,0.03598200902342796,0.07105707239221648,0.7642749649507662,6868.649196905084,17612.0400390625,25,28,158544691200.0,147220070400.0,0.9
False,42,0.0049816904520194796,0.9950024987506247,0.9982760907041507,0.998143728453991,0.9984084880636604,0.8984961517710719,0.85,0.9974741676234213,0.9981617647058824,0.9978178477087402,0.9964101732296824,0.9980469692064454,0.9875062468765617,25.088455200195312,0.7174062132835388,0.03798101097345352,0.0707979555483218,0.7632132301891916,5729.042391787283,18280.72607421875,28,28,158544691200.0,147220070400.0,1.0
False,43,0.0047961519757448974,0.9955022488755623,0.9982756333731264,0.9984080657999469,0.9981432360742706,0.8984983456157118,0.6,0.9971307242052107,0.9981617647058824,0.9976459780674054,0.9965741134714838,0.9979608057202659,0.9890054972513743,25.083457946777344,0.7152141332626343,0.03698150813579559,0.07098303900824654,0.7636877352950716,6362.824981922284,18289.5078125,28,28,158544691200.0,147220070400.0,1.0
False,44,0.00451695021479372,0.9955022488755623,0.9982760907041507,0.998143728453991,0.9984084880636604,0.8985013408920357,0.5499999999999999,0.9975892549649868,0.9983915441176471,0.9979902383003159,0.9967462435879391,0.9981331645022333,0.9895052473763118,25.08545684814453,0.7128768563270569,0.03598200902342796,0.0709090056242766,0.7638122666695586,6170.830833192915,18281.1455078125,28,28,158544691200.0,147220070400.0,1.0
