failed,seed,loss,intent_acc,intent_micro_f1,intent_micro_precision,intent_micro_recall,intent_macro_f1,intent_threshold_used,slot_precision,slot_recall,slot_f1,mean_intent_slot,mean_f1,semantic_acc,mean_exit_layer,std_exit_layer,pct_full_pass,layer_savings_pct,balanced_score,train_wall_time_sec,peak_gpu_mem_MB,num_unfrozen_layers,num_layers,est_train_flops_per_sample,est_inference_flops_per_sample,experiment,use_freq_exit,intent_loss_fn,ee_patience_decay,exit_logit_smoothing,require_joint_stability,unfrozen_ratio,min_unfrozen_ratio_floor
False,44,0.004870043036808998,0.9965017491254373,0.9986737400530504,0.9986737400530504,0.9986737400530504,0.8988240028231529,0.7,0.9973593570608495,0.998046875,0.9977029975881473,0.9971023733567923,0.9981883688205988,0.9890054972513743,25.081958770751953,0.7136381268501282,0.03648176044225693,0.071038564046224,0.7640583574046118,6782.676001994871,16710.8369140625,21,28,158544691200.0,147220070400.0,E3_no_depth_adaptive_patience,True,bce,0.0,True,True,0.7566455605042577,0.0
False,42,0.005645537277705878,0.993503248375812,0.9978779840848806,0.9978779840848806,0.9978779840848806,0.8981513498408541,0.5499999999999999,0.9977037887485649,0.9983915441176471,0.9980475479499255,0.9957753981628688,0.9979627660174031,0.9880059970014993,25.086456298828125,0.7148576974868774,0.03748125955462456,0.07087198893229163,0.7628608626504672,5847.02035425324,16709.65185546875,21,28,158544691200.0,147220070400.0,E4_no_exit_logit_smoothing,True,bce,0.07697990982879299,False,True,0.7566455605042577,0.0
False,43,0.005219283897060515,0.9955022488755623,0.9982760907041507,0.998143728453991,0.9984084880636604,0.8984973357855249,0.6,0.9973596601997474,0.9981617647058824,0.9977605512489233,0.9966314000622427,0.998018320976537,0.9895052473763118,25.08395767211914,0.715505063533783,0.03698150813579559,0.07096453066225406,0.7637974370476289,6549.493253482971,16712.69921875,21,28,158544691200.0,147220070400.0,E4_no_exit_logit_smoothing,True,bce,0.07697990982879299,False,True,0.7566455605042577,0.0
False,44,0.005249535356021201,0.9960019990004998,0.9985413075188967,0.9984089101034208,0.9986737400530504,0.898710107606752,0.49999999999999994,0.9970149253731343,0.9977022058823529,0.9973584472263696,0.9966802231134346,0.9979498773726332,0.9880059970014993,25.08095932006836,0.7123498320579529,0.03598200902342796,0.07107558073820897,0.7636581636281604,6553.381576580927,16710.8369140625,21,28,158544691200.0,147220070400.0,E4_no_exit_logit_smoothing,True,bce,0.07697990982879299,False,True,0.7566455605042577,0.0
False,42,0.5924574542805493,0.12743628185907047,0.43624300228073815,0.3580667120490129,0.5580901856763926,0.4037979775765397,0.65,0.7588035350101971,0.6411994485294118,0.6950619590260912,0.4112491204425809,0.5656524806534147,0.07146426786606697,26.168415069580078,1.0743006467819214,0.5802099108695984,0.030799441867404465,0.2016367187611393,4895.865237524267,8578.69287109375,0,28,158544691200.0,152882380800.0,E5_fully_frozen_backbone,True,bce,0.07697990982879299,True,True,0.0,0.0
False,43,0.5793745049917366,0.12293853073463268,0.418468731735827,0.37408568443051204,0.47480106100795755,0.3776766919584615,0.65,0.7675062640116049,0.6686580882352942,0.7146804199668447,0.4188094753507387,0.5665745758513359,0.07096451774112944,26.165916442871094,1.0753872394561768,0.5737131237983704,0.03089198359736689,0.20044110263079137,4758.755426689051,8580.521484375,0,28,158544691200.0,152882380800.0,E5_fully_frozen_backbone,True,bce,0.07697990982879299,True,True,0.0,0.0
False,44,0.6024235608093292,0.1294352823588206,0.4392838874680307,0.3575353871773522,0.5694960212201592,0.400741861761996,0.65,0.7449617790132036,0.6158088235294118,0.6742562425309768,0.4018457624448987,0.5567700649995038,0.07796101949025487,26.162918090820312,1.0475897789001465,0.5577211380004883,0.0310030336733218,0.20136606327390352,4914.656820726581,8580.5185546875,0,28,158544691200.0,152882380800.0,E5_fully_frozen_backbone,True,bce,0.07697990982879299,True,True,0.0,0.0
False,42,0.0056747327111355324,0.993503248375812,0.9978779840848806,0.9978779840848806,0.9978779840848806,0.8981513498408541,0.5499999999999999,0.9974744575823671,0.9982766544117647,0.9978753947746195,0.9956893215752158,0.99787668942975,0.9875062468765617,25.081459045410156,0.7126437425613403,0.03598200902342796,0.07105707239221648,0.7627856643435476,5487.421516168863,16709.65185546875,21,28,158544691200.0,147220070400.0,E6_single_task_exit,True,bce,0.07697990982879299,True,False,0.7566455605042577,0.0
False,43,0.005040070578753689,0.9950024987506247,0.998143728453991,0.9978791092258749,0.9984084880636604,0.8983907269530059,0.5499999999999999,0.9974741676234213,0.9981617647058824,0.9978178477087402,0.9964101732296824,0.9979807880813656,0.9890054972513743,25.084457397460938,0.7164937853813171,0.03748125955462456,0.07094602231626157,0.7635335516748691,6220.507426145952,16712.69921875,21,28,158544691200.0,147220070400.0,E6_single_task_exit,True,bce,0.07697990982879299,True,False,0.7566455605042577,0.0
False,44,0.004863992898212004,0.9965017491254373,0.9986737400530504,0.9986737400530504,0.9986737400530504,0.8988240028231529,0.7,0.9973593570608495,0.998046875,0.9977029975881473,0.9971023733567923,0.9981883688205988,0.9890054972513743,25.081459045410156,0.7126437425613403,0.03598200902342796,0.07105707239221648,0.7640629844911099,6145.503891060129,16710.8369140625,21,28,158544691200.0,147220070400.0,E6_single_task_exit,True,bce,0.07697990982879299,True,False,0.7566455605042577,0.0
