failed,seed,loss,intent_acc,intent_micro_f1,intent_micro_precision,intent_micro_recall,intent_macro_f1,intent_threshold_used,slot_precision,slot_recall,slot_f1,mean_intent_slot,mean_f1,semantic_acc,mean_exit_layer,std_exit_layer,pct_full_pass,layer_savings_pct,balanced_score,train_wall_time_sec,peak_gpu_mem_MB,num_unfrozen_layers,num_layers,est_train_flops_per_sample,est_inference_flops_per_sample,unfrozen_ratio,error
False,43,0.0031927976126488026,0.9986002799440112,0.9996327579875137,0.9995803168607701,0.999685204616999,0.777488790073224,0.85,0.9973928629623594,0.9981654368298748,0.9977790003463944,0.9981896401452028,0.9987058791669541,0.9852029594081184,26.39352035522461,0.749072790145874,0.5228953957557678,0.022462209065755245,0.7519126979230044,14060.554495867807,11638.62841796875,11.0,28.0,158544691200.0,152882380800.0,0.4,
False,44,0.0034272917655355016,0.998000399920016,0.9994755061365782,0.9991610738255033,0.9997901364113326,0.7773653091684286,0.35,0.9971484438650806,0.9979208284071915,0.9975344866230617,0.9977674432715389,0.9985049963798199,0.9844031193761248,26.392520904541016,0.7491969466209412,0.5220955610275269,0.022499225757740215,0.7515317993856199,15182.774225811008,11648.900390625,11.0,28.0,158544691200.0,152882380800.0,0.4,
False,42,0.0033623434926750295,0.9986002799440112,0.9996328350380278,0.9993707393812271,0.9998950682056663,0.777491608810017,0.39999999999999997,0.9969863571574018,0.9980431326185332,0.9975144649987776,0.9980573724713944,0.9985736500184027,0.9850029994001199,26.39272117614746,0.7492256164550781,0.5222955346107483,0.022491808290834747,0.7518470484405366,14736.689193655737,12253.33203125,14.0,28.0,158544691200.0,152882380800.0,0.5,
False,43,0.0033968342739189366,0.9992001599680064,0.9997901584303851,0.9996852706672262,0.9998950682056663,0.7776118561872791,0.7999999999999999,0.9968648208469055,0.9981246687594276,0.9974943470023834,0.9983472534851949,0.9986422527163843,0.9844031193761248,26.39312171936035,0.7492827773094177,0.5226954817771912,0.022476973357024033,0.7519204783839789,12827.248315182049,12275.71826171875,14.0,28.0,158544691200.0,152882380800.0,0.5,
False,44,0.0031370071587974754,0.9992001599680064,0.9996852376455776,0.9995803608896349,0.9997901364113326,0.7775308123425593,0.7,0.9974743359947857,0.9982469729707693,0.9978605049208387,0.9985303324444226,0.9987728712832081,0.9874025194961008,26.392520904541016,0.7491969466209412,0.5220955610275269,0.022499225757740215,0.7525585761498592,14496.76794366492,12282.224609375,14.0,28.0,158544691200.0,152882380800.0,0.5,
False,42,0.002968179022165435,0.9994001199760048,0.9998426105660774,0.9997901584303851,0.9998950682056663,0.7776525115517546,0.9,0.9972302553867459,0.9981246687594276,0.9976772616136919,0.9985386907948484,0.9987599360898847,0.9858028394321136,26.392520904541016,0.7491969466209412,0.5220955610275269,0.022499225757740215,0.7522953943411304,12646.716196490917,12885.84375,17.0,28.0,158544691200.0,152882380800.0,0.6,
False,43,0.0030083876369235004,0.9992001599680064,0.9997901584303851,0.9996852706672262,0.9998950682056663,0.7776120670744551,0.5499999999999999,0.9968234575442884,0.9978800603367443,0.9973514790970581,0.9982758195325323,0.9985708187637217,0.9838032393521295,26.39432144165039,0.7491860389709473,0.5236952900886536,0.022432539198133705,0.7517715353512917,12568.225558110047,12914.82373046875,17.0,28.0,158544691200.0,152882380800.0,0.6,
False,44,0.0028055095397971404,0.999000199960008,0.999737739312877,0.9994756161510225,1.0,0.7775725652472292,0.49999999999999994,0.997555809027212,0.9983285091116637,0.9979420094952829,0.9984711047276454,0.99883987440408,0.9870025994801039,26.39312171936035,0.7492827773094177,0.5226954817771912,0.022476973357024033,0.7524297918242991,14428.172699768096,12918.908203125,17.0,28.0,158544691200.0,152882380800.0,0.6,
False,42,0.003039027475986255,0.9988002399520096,0.999685303681947,0.9993708053691275,1.0,0.7775317188145455,0.5499999999999999,0.9973114994500795,0.9981246687594276,0.9977179184155834,0.9982590791837965,0.9987016110487652,0.9862027594481104,26.39272117614746,0.7492256164550781,0.5222955346107483,0.022491808290834747,0.752178978710125,12461.349768973887,13530.76171875,20.0,28.0,158544691200.0,152882380800.0,0.7,
False,43,0.002917395824299249,0.9998000399920016,0.9999475368553591,0.9998950792151925,1.0,0.7777359909740504,0.7999999999999999,0.9976776401564538,0.9982877410412165,0.9979825973549611,0.9988913186734814,0.9989650671051601,0.9882023595280944,26.392520904541016,0.7491969466209412,0.5220955610275269,0.022499225757740215,0.7529465571189444,14730.314155954868,13561.52294921875,20.0,28.0,158544691200.0,152882380800.0,0.7,
False,44,0.0025813359500661405,0.9998000399920016,0.9999475368553591,0.9998950792151925,1.0,0.7777359909740504,0.75,0.9974745417515275,0.9983285091116637,0.9979013427331445,0.998850691362573,0.9989244397942518,0.9880023995200959,26.392921447753906,0.7492542266845703,0.5224955081939697,0.02248439082392939,0.7528926995561649,14966.399142778013,13562.982421875,20.0,28.0,158544691200.0,152882380800.0,0.7,
False,42,0.0028741915986477845,0.9996000799840032,0.9998950682056663,0.9998950682056663,0.9998950682056663,0.7776942669368325,0.9,0.9971081785597915,0.9980431326185332,0.9975754365232983,0.9985877582536508,0.9987352523644824,0.9864027194561088,26.39272117614746,0.7489586472511292,0.5220955610275269,0.022491808290834747,0.752467333050252,15105.792099551298,13981.83154296875,22.0,28.0,158544691200.0,152882380800.0,0.8,
False,43,0.0025952367850840792,0.9998000399920016,0.9999475368553591,0.9998950792151925,1.0,0.7777359909740504,0.9,0.997515477354187,0.9984508133230054,0.997982926183248,0.9988914830876248,0.9989652315193036,0.9876024795040992,26.39272117614746,0.7492256164550781,0.5222955346107483,0.022491808290834747,0.752824767850955,15387.688799734227,13994.96142578125,22.0,28.0,158544691200.0,152882380800.0,0.8,
False,44,0.002695302115031741,0.9998000399920016,0.9999475368553591,0.9998950792151925,1.0,0.7777359909740504,0.9,0.9971898672314083,0.9982062049003221,0.9976977772344804,0.9987489086132411,0.9988226570449197,0.9868026394721056,26.39232063293457,0.7491682171821594,0.5218956470489502,0.022506643224645573,0.752632864959413,16378.754533200059,13994.95947265625,22.0,28.0,158544691200.0,152882380800.0,0.8,
False,42,0.002922763120307336,0.9982003599280144,0.9995279802800651,0.9991611617909196,0.9998950682056663,0.7774088989753949,0.1,0.9973930753564155,0.9982469729707693,0.9978198414800628,0.9980101007040385,0.998673910880064,0.9862027594481104,26.39312171936035,0.7484815716743469,0.5222955346107483,0.022476973357024033,0.7519883809272984,16295.270777394064,15049.8212890625,25.0,28.0,158544691200.0,152882380800.0,0.9,
False,43,0.0029498488013613997,0.9986002799440112,0.9996328735511617,0.9992660165670546,1.0,0.7774923098265695,0.15,0.9975149712795861,0.9982469729707693,0.9978808378840981,0.9982405589140546,0.9987568557176298,0.9864027194561088,26.39272117614746,0.7492256164550781,0.5222955346107483,0.022491808290834747,0.7521727938765412,15593.894373583142,15067.2060546875,25.0,28.0,158544691200.0,152882380800.0,0.9,
False,44,0.0029810572848251735,0.9996000799840032,0.9998950792151925,0.9997901804448175,1.0,0.7776942355889724,0.35,0.9971486761710794,0.9980023645480859,0.9975753377208174,0.9985877088524103,0.998735208468005,0.9864027194561088,26.39312171936035,0.7492827773094177,0.5226954817771912,0.022476973357024033,0.75246361334268,14969.681744493078,15066.4326171875,25.0,28.0,158544691200.0,152882380800.0,0.9,
True,42,,,,,,,,,,,,,,,,,,,,,,,,,1.0,"CUDA out of memory. Tried to allocate 28.00 MiB. GPU 1 has a total capacity of 31.36 GiB of which 18.69 MiB is free. Process 3084830 has 13.49 GiB memory in use. Including non-PyTorch memory, this process has 17.82 GiB memory in use. Of the allocated memory 15.65 GiB is allocated by PyTorch, and 1.58 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://docs.pytorch.org/docs/stable/notes/cuda.html#optimizing-memory-usage-with-pytorch-cuda-alloc-conf)"
True,43,,,,,,,,,,,,,,,,,,,,,,,,,1.0,"CUDA out of memory. Tried to allocate 28.00 MiB. GPU 1 has a total capacity of 31.36 GiB of which 14.69 MiB is free. Process 3084830 has 13.49 GiB memory in use. Including non-PyTorch memory, this process has 17.82 GiB memory in use. Of the allocated memory 15.65 GiB is allocated by PyTorch, and 1.58 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://docs.pytorch.org/docs/stable/notes/cuda.html#optimizing-memory-usage-with-pytorch-cuda-alloc-conf)"
True,44,,,,,,,,,,,,,,,,,,,,,,,,,1.0,"CUDA out of memory. Tried to allocate 28.00 MiB. GPU 1 has a total capacity of 31.36 GiB of which 26.69 MiB is free. Process 3084830 has 13.49 GiB memory in use. Including non-PyTorch memory, this process has 17.81 GiB memory in use. Of the allocated memory 15.61 GiB is allocated by PyTorch, and 1.62 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://docs.pytorch.org/docs/stable/notes/cuda.html#optimizing-memory-usage-with-pytorch-cuda-alloc-conf)"
